lon (deg E), lat (deg N)
-114.758, 45.702
-114.318, 45.766
-113.877, 45.828
-113.436, 45.889
-112.994, 45.948
-112.551, 46.005
-112.107, 46.062
-111.662, 46.116
-111.217, 46.169
-110.771, 46.221
-110.324, 46.271
-109.876, 46.320
-109.428, 46.367
-108.979, 46.412
-108.529, 46.456
-108.079, 46.498
-107.628, 46.539
-107.177, 46.578
-106.725, 46.616
-106.273, 46.652
-105.820, 46.687
-105.366, 46.720
-104.912, 46.751
-104.458, 46.781
-104.003, 46.810
-103.548, 46.836
-103.093, 46.862
-102.637, 46.885
-102.181, 46.907
-101.724, 46.928
-101.267, 46.947
-100.810, 46.964
-100.353, 46.980
-99.895, 46.994
-98.979, 47.018
-98.521, 47.027
-98.063, 47.035
-97.605, 47.042
-97.146, 47.046
-96.688, 47.050
-96.229, 47.051
-95.771, 47.051
-95.312, 47.050
-94.854, 47.046
-94.395, 47.042
-93.937, 47.035
-93.479, 47.027
-93.021, 47.018
-92.563, 47.007
-92.105, 46.994
-90.733, 46.947
-88.907, 46.862
-87.997, 46.810
-85.727, 46.652
-72.897, 44.983
-72.468, 44.903
-72.040, 44.822
-71.613, 44.739
-71.188, 44.655
-70.763, 44.569
-70.339, 44.482
-69.917, 44.394
-69.496, 44.304
-69.076, 44.212
-123.893, 44.326
-123.473, 44.421
-123.053, 44.514
-122.631, 44.605
-122.208, 44.696
-121.784, 44.785
-121.358, 44.872
-120.932, 44.958
-120.504, 45.043
-120.076, 45.126
-119.646, 45.208
-119.215, 45.288
-118.783, 45.367
-118.350, 45.444
-117.916, 45.520
-117.481, 45.594
-117.045, 45.667
-116.608, 45.739
-116.170, 45.809
-115.731, 45.877
-115.291, 45.944
-114.850, 46.010
-114.408, 46.074
-113.966, 46.136
-113.522, 46.197
-113.078, 46.256
-112.633, 46.314
-112.187, 46.371
-111.740, 46.426
-111.292, 46.479
-110.844, 46.531
-110.395, 46.581
-109.945, 46.630
-109.495, 46.677
-109.044, 46.723
-108.592, 46.767
-108.140, 46.809
-107.687, 46.850
-107.233, 46.890
-106.779, 46.927
-106.324, 46.964
-105.869, 46.999
-105.414, 47.032
-104.957, 47.063
-104.501, 47.093
-104.044, 47.122
-103.586, 47.149
-103.128, 47.174
-102.670, 47.198
-102.212, 47.220
-101.753, 47.241
-101.294, 47.260
-100.834, 47.277
-100.375, 47.293
-99.915, 47.307
-99.455, 47.320
-98.994, 47.331
-98.534, 47.341
-98.073, 47.349
-97.613, 47.355
-97.152, 47.360
-96.691, 47.363
-96.230, 47.364
-95.770, 47.364
-95.309, 47.363
-94.848, 47.360
-94.387, 47.355
-93.927, 47.349
-93.466, 47.341
-93.006, 47.331
-92.545, 47.320
-92.085, 47.307
-91.625, 47.293
-88.414, 47.149
-71.496, 45.043
-71.068, 44.958
-70.642, 44.872
-70.216, 44.785
-69.792, 44.696
-69.369, 44.605
-68.947, 44.514
-68.527, 44.421
-124.026, 44.626
-123.605, 44.721
-123.183, 44.815
-122.759, 44.907
-122.334, 44.998
-121.908, 45.087
-121.481, 45.175
-121.053, 45.261
-120.623, 45.346
-120.193, 45.430
-119.761, 45.512
-119.328, 45.592
-118.894, 45.672
-118.459, 45.749
-118.023, 45.825
-117.586, 45.900
-117.148, 45.973
-116.709, 46.045
-116.269, 46.115
-115.828, 46.184
-115.386, 46.251
-114.943, 46.317
-114.500, 46.381
-114.055, 46.444
-113.609, 46.505
-113.163, 46.565
-112.716, 46.623
-112.267, 46.680
-111.819, 46.735
-111.369, 46.788
-110.918, 46.840
-110.467, 46.891
-110.015, 46.940
-109.563, 46.987
-109.109, 47.033
-108.655, 47.077
-108.201, 47.120
-107.746, 47.161
-107.290, 47.201
-106.833, 47.239
-106.377, 47.275
-105.919, 47.310
-105.461, 47.343
-105.003, 47.375
-104.544, 47.405
-104.085, 47.434
-103.625, 47.461
-103.165, 47.486
-102.704, 47.510
-102.243, 47.532
-101.782, 47.553
-100.859, 47.590
-100.397, 47.606
-99.935, 47.620
-99.472, 47.633
-99.010, 47.644
-98.547, 47.654
-98.084, 47.661
-97.621, 47.668
-97.158, 47.673
-96.695, 47.676
-96.232, 47.677
-95.768, 47.677
-95.305, 47.676
-94.842, 47.673
-94.379, 47.668
-93.916, 47.661
-93.453, 47.654
-92.990, 47.644
-92.528, 47.633
-92.065, 47.620
-91.603, 47.606
-91.141, 47.590
-87.915, 47.434
-70.947, 45.261
-70.519, 45.175
-70.092, 45.087
-69.666, 44.998
-69.241, 44.907
-68.817, 44.815
-68.395, 44.721
-67.974, 44.626
-123.738, 45.022
-123.314, 45.116
-122.888, 45.208
-122.462, 45.299
-122.034, 45.389
-121.605, 45.477
-121.175, 45.564
-120.743, 45.649
-120.311, 45.733
-119.877, 45.816
-119.443, 45.896
-119.007, 45.976
-118.570, 46.054
-118.132, 46.130
-117.693, 46.205
-117.253, 46.279
-116.812, 46.351
-116.370, 46.421
-115.927, 46.490
-115.483, 46.558
-115.038, 46.624
-114.592, 46.689
-114.145, 46.751
-113.697, 46.813
-113.249, 46.873
-112.799, 46.931
-112.349, 46.988
-111.898, 47.043
-111.446, 47.097
-110.993, 47.149
-110.540, 47.200
-110.086, 47.249
-109.631, 47.297
-109.176, 47.343
-108.719, 47.387
-108.263, 47.430
-107.805, 47.472
-107.347, 47.511
-106.888, 47.549
-106.429, 47.586
-105.970, 47.621
-105.509, 47.655
-105.049, 47.687
-104.587, 47.717
-104.126, 47.746
-103.664, 47.773
-103.201, 47.798
-102.738, 47.822
-102.275, 47.845
-101.812, 47.865
-101.348, 47.885
-100.884, 47.902
-100.419, 47.918
-99.955, 47.932
-99.490, 47.945
-99.025, 47.956
-98.560, 47.966
-98.095, 47.974
-97.629, 47.980
-97.164, 47.985
-96.698, 47.989
-96.233, 47.990
-95.767, 47.990
-95.302, 47.989
-94.371, 47.980
-93.905, 47.974
-93.440, 47.966
-92.975, 47.956
-92.510, 47.945
-92.045, 47.932
-91.581, 47.918
-91.116, 47.902
-90.652, 47.885
-90.188, 47.865
-70.395, 45.477
-69.966, 45.389
-69.538, 45.299
-69.112, 45.208
-68.686, 45.116
-68.262, 45.022
-67.839, 44.927
-67.418, 44.830
-123.872, 45.322
-123.446, 45.416
-123.019, 45.509
-122.161, 45.691
-121.730, 45.779
-121.298, 45.866
-120.865, 45.952
-120.430, 46.036
-119.995, 46.119
-119.558, 46.200
-119.120, 46.280
-118.681, 46.358
-118.241, 46.435
-117.800, 46.510
-117.358, 46.584
-116.915, 46.657
-116.471, 46.727
-116.026, 46.797
-115.580, 46.864
-115.133, 46.931
-114.685, 46.996
-114.236, 47.059
-113.786, 47.120
-113.335, 47.181
-112.884, 47.239
-112.431, 47.296
-111.978, 47.352
-111.524, 47.406
-111.069, 47.458
-110.614, 47.509
-110.157, 47.559
-109.700, 47.606
-109.243, 47.653
-108.784, 47.697
-108.325, 47.740
-107.865, 47.782
-107.405, 47.822
-106.944, 47.860
-106.483, 47.897
-106.020, 47.932
-105.558, 47.966
-105.095, 47.998
-104.631, 48.028
-104.167, 48.057
-103.703, 48.084
-103.238, 48.110
-102.773, 48.134
-102.307, 48.156
-101.842, 48.177
-101.375, 48.196
-100.909, 48.214
-100.442, 48.230
-99.975, 48.245
-99.508, 48.257
-99.041, 48.269
-98.573, 48.278
-98.105, 48.286
-97.638, 48.293
-97.170, 48.298
-96.702, 48.301
-96.234, 48.302
-95.766, 48.302
-95.298, 48.301
-94.830, 48.298
-94.362, 48.293
-93.895, 48.286
-93.427, 48.278
-92.959, 48.269
-92.492, 48.257
-70.270, 45.779
-69.839, 45.691
-69.410, 45.601
-68.981, 45.509
-68.554, 45.416
-68.128, 45.322
-67.704, 45.226
-67.280, 45.129
-123.579, 45.717
-123.150, 45.810
-122.720, 45.902
-122.289, 45.992
-121.856, 46.081
-121.422, 46.168
-120.987, 46.254
-120.551, 46.339
-120.113, 46.422
-119.674, 46.504
-119.235, 46.584
-118.794, 46.662
-118.352, 46.739
-117.909, 46.815
-117.465, 46.889
-117.020, 46.962
-116.573, 47.033
-116.126, 47.103
-115.678, 47.171
-115.229, 47.237
-114.779, 47.302
-114.328, 47.366
-113.876, 47.428
-113.423, 47.488
-112.969, 47.547
-112.515, 47.604
-111.603, 47.714
-111.146, 47.767
-110.688, 47.818
-110.229, 47.868
-109.770, 47.915
-109.310, 47.962
-108.849, 48.007
-108.388, 48.050
-107.926, 48.092
-107.463, 48.132
-107.000, 48.170
-106.536, 48.207
-106.072, 48.243
-105.607, 48.276
-105.142, 48.308
-104.676, 48.339
-104.209, 48.368
-103.743, 48.395
-103.275, 48.421
-102.808, 48.445
-102.340, 48.468
-101.872, 48.489
-101.403, 48.508
-100.934, 48.526
-100.465, 48.542
-99.996, 48.556
-99.526, 48.569
-99.056, 48.581
-98.586, 48.590
-98.116, 48.598
-97.646, 48.605
-97.176, 48.610
-96.706, 48.613
-96.235, 48.615
-95.765, 48.615
-95.294, 48.613
-94.824, 48.610
-94.354, 48.605
-93.884, 48.598
-93.414, 48.590
-70.144, 46.081
-69.711, 45.992
-68.850, 45.810
-68.421, 45.717
-67.993, 45.622
-67.566, 45.526
-123.714, 46.017
-123.283, 46.110
-122.851, 46.202
-122.418, 46.293
-121.983, 46.382
-121.547, 46.470
-121.110, 46.557
-120.672, 46.641
-120.233, 46.725
-119.792, 46.807
-119.350, 46.887
-118.908, 46.966
-118.464, 47.044
-118.018, 47.119
-117.572, 47.194
-117.125, 47.267
-116.677, 47.338
-116.228, 47.408
-115.777, 47.476
-115.326, 47.543
-114.874, 47.609
-114.421, 47.672
-113.966, 47.734
-113.511, 47.795
-113.055, 47.854
-112.599, 47.912
-112.141, 47.968
-111.682, 48.022
-111.223, 48.075
-110.763, 48.126
-110.302, 48.176
-109.841, 48.224
-109.378, 48.271
-108.915, 48.316
-108.452, 48.359
-107.987, 48.401
-107.522, 48.441
-107.057, 48.480
-106.591, 48.517
-106.124, 48.553
-105.657, 48.587
-105.189, 48.619
-104.721, 48.650
-104.252, 48.679
-103.783, 48.706
-103.313, 48.732
-102.843, 48.756
-102.373, 48.779
-101.902, 48.800
-101.431, 48.819
-100.960, 48.837
-100.488, 48.853
-100.016, 48.868
-99.544, 48.881
-99.072, 48.892
-98.600, 48.902
-98.127, 48.910
-97.655, 48.917
-97.182, 48.921
-96.709, 48.925
-96.236, 48.926
-95.764, 48.926
-70.017, 46.382
-69.582, 46.293
-69.149, 46.202
-68.717, 46.110
-68.286, 46.017
-67.856, 45.921
-123.850, 46.316
-123.418, 46.410
-122.984, 46.503
-122.548, 46.594
-122.112, 46.683
-121.674, 46.772
-121.235, 46.858
-120.795, 46.943
-120.353, 47.027
-119.911, 47.109
-119.467, 47.190
-119.022, 47.269
-118.576, 47.347
-118.129, 47.423
-117.681, 47.498
-117.232, 47.571
-116.330, 47.713
-115.877, 47.782
-115.424, 47.849
-114.970, 47.915
-114.514, 47.979
-114.058, 48.041
-113.601, 48.102
-113.143, 48.161
-112.683, 48.219
-112.224, 48.275
-111.763, 48.330
-111.301, 48.383
-110.839, 48.435
-110.376, 48.484
-109.912, 48.533
-109.447, 48.580
-108.982, 48.625
-108.516, 48.668
-108.049, 48.710
-107.582, 48.751
-107.114, 48.790
-106.646, 48.827
-106.176, 48.863
-105.707, 48.897
-105.237, 48.929
-104.766, 48.960
-104.295, 48.989
-69.888, 46.683
-69.452, 46.594
-69.016, 46.503
-68.582, 46.410
-68.150, 46.316
-123.553, 46.710
-123.117, 46.803
-122.680, 46.894
-122.242, 46.984
-121.802, 47.073
-121.361, 47.160
-120.919, 47.245
-120.475, 47.329
-120.031, 47.412
-119.585, 47.493
-119.138, 47.572
-118.690, 47.651
-118.241, 47.727
-117.791, 47.802
-117.339, 47.876
-116.887, 47.948
-116.433, 48.018
-115.979, 48.087
-115.523, 48.154
-115.066, 48.220
-114.609, 48.284
-114.150, 48.347
-113.691, 48.408
-113.231, 48.468
-112.769, 48.526
-112.307, 48.582
-111.844, 48.637
-111.380, 48.691
-110.916, 48.742
-110.450, 48.792
-109.984, 48.841
-109.517, 48.888
-109.049, 48.933
-108.581, 48.977
-69.320, 46.894
-68.883, 46.803
-68.447, 46.710
-68.012, 46.615
-123.690, 47.009
-123.252, 47.102
-122.373, 47.284
-121.931, 47.373
-121.488, 47.461
-121.044, 47.547
-120.599, 47.631
-120.152, 47.714
-119.704, 47.795
-119.255, 47.875
-118.805, 47.954
-118.354, 48.030
-117.901, 48.106
-117.448, 48.179
-116.993, 48.252
-116.538, 48.322
-116.081, 48.392
-115.623, 48.459
-115.164, 48.525
-114.705, 48.590
-114.244, 48.653
-113.782, 48.714
-113.319, 48.774
-112.856, 48.832
-112.391, 48.889
-111.926, 48.944
-69.187, 47.194
-68.748, 47.102
-68.310, 47.009
-67.874, 46.914
-123.828, 47.308
-123.388, 47.401
-122.947, 47.494
-122.505, 47.584
-122.061, 47.673
-121.617, 47.761
-121.170, 47.847
-120.723, 47.932
-120.274, 48.015
-119.825, 48.097
-119.373, 48.177
-118.921, 48.256
-118.468, 48.333
-118.013, 48.409
-117.558, 48.483
-117.101, 48.556
-116.643, 48.627
-116.184, 48.696
-115.724, 48.764
-115.263, 48.830
-114.801, 48.895
-114.338, 48.958
-68.172, 47.308
-123.967, 47.606
-123.526, 47.700
-123.083, 47.793
-122.193, 47.973
-121.746, 48.061
-120.849, 48.233
-120.398, 48.317
-119.946, 48.399
-119.493, 48.479
-119.039, 48.558
-118.583, 48.636
-118.126, 48.712
-117.669, 48.786
-117.210, 48.859
-116.750, 48.930
-124.108, 47.904
-123.665, 47.998
-123.220, 48.091
-122.326, 48.273
-121.877, 48.361
-121.427, 48.448
-120.975, 48.534
-120.523, 48.617
-120.069, 48.700
-119.613, 48.781
-119.157, 48.860
-118.699, 48.938
-124.251, 48.202
-122.910, 48.481
-122.009, 48.661
-121.557, 48.748
-121.104, 48.834
-120.649, 48.918
-122.596, 48.870
-122.143, 48.960
